Class,Order,Family,Genus,Species,Depth (m),Habitat,Season,Temperature,Light (µmol quanta m-2 s-1,Flow,Lat.Long,Location,Region,Skeletal.structure,Reproductive.mode,Morphology,Trait,Units,Value,Method,Notes,Reference
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Porites Bay South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,2.369,UV illumination of Density bands and Alizarin ground truthing,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Phi Phi South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,2.189,UV illumination of Density bands and Alizarin ground truthing,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Yam Yen South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,1.825,UV illumination of Density bands and Alizarin ground truthing,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Bon South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,2.055,UV illumination of Density bands and Alizarin ground truthing,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Hae South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,2.377,UV illumination of Density bands and Alizarin ground truthing,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Racha Yai South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,1.668,UV illumination of Density bands and Alizarin ground truthing,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Lon South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,1.921,UV illumination of Density bands and Alizarin ground truthing,From Table 1 2003-2005,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Tin Smelter South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,1.708,UV illumination of Density bands and Alizarin ground truthing,From Table 1 2003-2005,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Porites Bay South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,1.683,UV illumination of Density bands and Alizarin ground truthing,From Table 1 2003-2005,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Phi Phi South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,2.159,UV illumination of Density bands and Alizarin ground truthing,From Table 1 2003-2005,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Yam Yen South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,1.531,UV illumination of Density bands and Alizarin ground truthing,From Table 1 2003-2005,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Bon South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,1.610,UV illumination of Density bands and Alizarin ground truthing,From Table 1 2003-2005,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Hae South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,1.911,UV illumination of Density bands and Alizarin ground truthing,From Table 1 2003-2005,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Racha Yai South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,1.542,UV illumination of Density bands and Alizarin ground truthing,From Table 1 2003-2005,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,3.600,Alizarin Red staining and extension measurement,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,9.800,Alizarin Red staining and extension measurement,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,5.100,Alizarin Red staining and extension measurement,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,21.600,Alizarin Red staining and extension measurement,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,12.900,Alizarin Red staining and extension measurement,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,10.300,Alizarin Red staining and extension measurement,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,5,NA,1800-1905,NA,NA,NA,,Moorea French Polynesia,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,10.700,Measured from Cores CT Scan,,"Bessat, F., & Buigues, D. (2001). Two centuries of variation in coral growth in a massive Porites colony from Moorea (French Polynesia): a response of ocean-atmosphere variability from south central Pacific. Palaeogeography, Palaeoclimatology, Palaeoecology, 175(1), 381-392."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,5,NA,1905-1990,NA,NA,NA,,Moorea French Polynesia,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,11.070,Measured from Cores CT Scan,,"Bessat, F., & Buigues, D. (2001). Two centuries of variation in coral growth in a massive Porites colony from Moorea (French Polynesia): a response of ocean-atmosphere variability from south central Pacific. Palaeogeography, Palaeoclimatology, Palaeoecology, 175(1), 381-392."
Anthozoa,Scleractinia,Poritidae,Porites,lutea,5,NA,1940-1990,NA,NA,NA,,Moorea French Polynesia,Indo-Pacific,Perforate,Broadcast spawner,Massive,Linear extension,mm yr-1,11.445,Measured from Cores CT Scan,,"Bessat, F., & Buigues, D. (2001). Two centuries of variation in coral growth in a massive Porites colony from Moorea (French Polynesia): a response of ocean-atmosphere variability from south central Pacific. Palaeogeography, Palaeoclimatology, Palaeoecology, 175(1), 381-392."
Anthozoa,Scleractinia,Poritidae,Porites,solida,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Mounding,Linear extension,mm yr-1,8.700,Alizarin Red staining and extension measurement,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,solida,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Mounding,Linear extension,mm yr-1,15.400,Alizarin Red staining and extension measurement,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,solida,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Mounding,Linear extension,mm yr-1,18.000,Alizarin Red staining and extension measurement,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,solida,NA,Laboratory,NA,21-29,500,NA,,Shikoku Island Japan,Indo-Pacific,Perforate,Broadcast spawner,Mounding,Linear extension,mm yr-1,18.000,Alizarin Red staining and extension measurement,Table 1,"Suzuki, A., Hibino, K., Iwase, A., & Kawahata, H. (2005). Intercolony variability of skeletal oxygen and carbon isotope signatures of cultured< i> Porites</i> corals: Temperature-controlled experiments. Geochimica et cosmochimica acta, 69(18), 4453-4462."
Anthozoa,Scleractinia,Poritidae,Porites,spp,NA,NA,1900,NA,NA,NA,,"GBR, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,8.160,Measued from Cores,,"De'ath, G., Lough, J. M., & Fabricius, K. E. (2009). Declining coral calcification on the Great Barrier Reef. Science, 323(5910), 116-119."
Anthozoa,Scleractinia,Poritidae,Porites,spp,NA,NA,1920,NA,NA,NA,,"GBR, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,9.880,Measued from Cores,,"De'ath, G., Lough, J. M., & Fabricius, K. E. (2009). Declining coral calcification on the Great Barrier Reef. Science, 323(5910), 116-119."
Anthozoa,Scleractinia,Poritidae,Porites,spp,NA,NA,1940,NA,NA,NA,,"GBR, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,13.200,Measued from Cores,,"De'ath, G., Lough, J. M., & Fabricius, K. E. (2009). Declining coral calcification on the Great Barrier Reef. Science, 323(5910), 116-119."
Anthozoa,Scleractinia,Poritidae,Porites,spp,NA,NA,1960,NA,NA,NA,,"GBR, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,13.400,Measued from Cores,,"De'ath, G., Lough, J. M., & Fabricius, K. E. (2009). Declining coral calcification on the Great Barrier Reef. Science, 323(5910), 116-119."
Anthozoa,Scleractinia,Poritidae,Porites,spp,NA,NA,1980,NA,NA,NA,,"GBR, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,13.700,Measued from Cores,,"De'ath, G., Lough, J. M., & Fabricius, K. E. (2009). Declining coral calcification on the Great Barrier Reef. Science, 323(5910), 116-119."
Anthozoa,Scleractinia,Poritidae,Porites,spp,NA,NA,2000,NA,NA,NA,,"GBR, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,13.900,Measued from Cores,,"De'ath, G., Lough, J. M., & Fabricius, K. E. (2009). Declining coral calcification on the Great Barrier Reef. Science, 323(5910), 116-119."
Anthozoa,Scleractinia,Poritidae,Porites,spp,3-5,NA,NA,NA,NA,NA,,"GBR, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,14.000,Measued from Skeleton,Vertical Growth,"Lough, J. M., & Barnes, D. J. (2000). Environmental controls on growth of the massive coral Porites. Journal of Experimental Marine Biology and Ecology, 245(2), 225-243."
Anthozoa,Scleractinia,Poritidae,Porites,spp,3-5,NA,NA,NA,NA,NA,,"GBR, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,13.000,Measued from Skeleton,Horizontal Growth,"Lough, J. M., & Barnes, D. J. (2000). Environmental controls on growth of the massive coral Porites. Journal of Experimental Marine Biology and Ecology, 245(2), 225-243."
Anthozoa,Scleractinia,Poritidae,Porites,spp,1-3,NA,NA,NA,NA,NA,,"Hannah Island, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,14.000,Measued from Cores,Hannah,"Cooper, T. F., De'Ath, G., Fabricius, K. E., & Lough, J. M. (2007). Declining coral calcification in massive Porites in two nearshore regions of the northern Great Barrier Reef. Global Change Biology, 14(3), 529-538."
Anthozoa,Scleractinia,Poritidae,Porites,spp,1-3,NA,NA,NA,NA,NA,,"Hannah Island, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,16.000,Measued from Cores,Hannah,"Cooper, T. F., De'Ath, G., Fabricius, K. E., & Lough, J. M. (2007). Declining coral calcification in massive Porites in two nearshore regions of the northern Great Barrier Reef. Global Change Biology, 14(3), 529-538."
Anthozoa,Scleractinia,Poritidae,Porites,spp,1-3,NA,NA,NA,NA,NA,,"Hannah Island, Australia",Indo-Pacific,Perforate,NA,Massive,Linear extension,mm yr-1,15.000,Measued from Cores,Hannah,"Cooper, T. F., De'Ath, G., Fabricius, K. E., & Lough, J. M. (2007). Declining coral calcification in massive Porites in two nearshore regions of the northern Great Barrier Reef. Global Change Biology, 14(3), 529-538."
